objectid,mode,lineabbr,month_,year_,servicetype,avgboardings,city,county
11988,Commuter Rail,750,2,2020,SAT,7198.611111,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
11987,Commuter Rail,750,2,2020,WKD,19351.58206,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
11989,Commuter Rail,750,3,2020,SAT,4036.25,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
11973,Commuter Rail,750,3,2020,WKD,9970.181656,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
11985,Commuter Rail,750,4,2020,SAT,1711.875,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
11983,Commuter Rail,750,4,2020,WKD,2431.634472,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
11981,Commuter Rail,750,5,2020,SAT,2191.133333,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
11980,Commuter Rail,750,5,2020,WKD,2841.867107,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
11996,Commuter Rail,750,6,2020,SAT,3541.416667,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
11977,Commuter Rail,750,6,2020,WKD,4775.69174,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
11976,Commuter Rail,750,7,2020,SAT,2697.875,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
11991,Commuter Rail,750,7,2020,WKD,3907.249362,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
11978,Commuter Rail,750,8,2020,SAT,3362.733333,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
11979,Commuter Rail,750,8,2020,WKD,4589.468905,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
11990,Commuter Rail,750,9,2020,SAT,3379.833333,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
11994,Commuter Rail,750,9,2020,WKD,5383.300727,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
11986,Commuter Rail,750,10,2020,SAT,3604.233333,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
11974,Commuter Rail,750,10,2020,WKD,5370.163763,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
11975,Commuter Rail,750,11,2020,SAT,2757.733333,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
11982,Commuter Rail,750,11,2020,WKD,4794.361678,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
11984,Commuter Rail,750,12,2020,SAT,2883.666667,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
11995,Commuter Rail,750,12,2020,WKD,4354.673814,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
11967,Commuter Rail,750,1,2021,SAT,3142.05844,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
11971,Commuter Rail,750,1,2021,WKD,4781.015192,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
11964,Commuter Rail,750,2,2021,SAT,3171.333333,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
11966,Commuter Rail,750,2,2021,WKD,5152.758499,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
11960,Commuter Rail,750,3,2021,SAT,3591,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
11953,Commuter Rail,750,3,2021,WKD,5441.284113,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
11951,Commuter Rail,750,4,2021,SAT,4031.625,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
11950,Commuter Rail,750,4,2021,WKD,5517.042355,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
11963,Commuter Rail,750,5,2021,SAT,4403.597222,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
11970,Commuter Rail,750,5,2021,WKD,6008.332983,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
11952,Commuter Rail,750,6,2021,SAT,4039.666667,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
11954,Commuter Rail,750,6,2021,WKD,6668.161285,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
11961,Commuter Rail,750,7,2021,SAT,4102.619048,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
11962,Commuter Rail,750,7,2021,WKD,7244.720208,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
11968,Commuter Rail,750,8,2021,SAT,5378,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
11959,Commuter Rail,750,8,2021,WKD,8422.034319,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
11965,Commuter Rail,750,9,2021,SAT,5947.866667,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
11958,Commuter Rail,750,9,2021,WKD,10261.6983,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
11956,Commuter Rail,750,10,2021,SAT,5011.85,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
11957,Commuter Rail,750,10,2021,WKD,9257.27486,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
11969,Commuter Rail,750,11,2021,SAT,4959.466667,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
11955,Commuter Rail,750,11,2021,WKD,9541.31733,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
11949,Commuter Rail,750,12,2021,SAT,6026.666667,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
11972,Commuter Rail,750,12,2021,WKD,8189.144979,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
11931,Commuter Rail,750,1,2022,SAT,4113,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
11936,Commuter Rail,750,1,2022,WKD,7987.851154,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
11932,Commuter Rail,750,2,2022,SAT,11857.96667,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
11934,Commuter Rail,750,2,2022,WKD,10764.09938,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
11927,Commuter Rail,750,3,2022,SAT,6210.583333,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
11940,Commuter Rail,750,3,2022,WKD,9739.191865,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
11926,Commuter Rail,750,4,2022,SAT,6585.1,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
11928,Commuter Rail,750,4,2022,WKD,9904.383395,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
11929,Commuter Rail,750,5,2022,SAT,6123.666667,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
11925,Commuter Rail,750,5,2022,WKD,10057.6736,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
11943,Commuter Rail,750,6,2022,SAT,11417.25,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
11944,Commuter Rail,750,6,2022,SUN,6089,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
11945,Commuter Rail,750,6,2022,WKD,11659.78246,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
11937,Commuter Rail,750,7,2022,SAT,6219.107143,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
